City,Daylight,zipcode,HUC_NAME,savings,HUC_CODE,State,Longitude,HUC250K_ID,pop,Latitude,Timezone,GEOID10
New York,,10123,,,,NY,-73.990537,,,40.751489,,
New York,,10124,,,,NY,-73.977182,,,40.780751,,
New York,,10125,,,,NY,-73.977182,,,40.780751,,
New York,,10126,,,,NY,-73.977182,,,40.780751,,
New York,,10128,Lower Hudson,,02030101,NY,-73.95039,713,60453,40.781894,,10128
New York,,10129,,,,NY,-73.977182,,,40.780751,,
New York,,10130,,,,NY,-73.977182,,,40.780751,,
New York,,10131,,,,NY,-73.977182,,,40.780751,,
New York,,10132,,,,NY,-73.977182,,,40.780751,,
New York,,10133,,,,NY,-73.977182,,,40.780751,,
New York,,10138,,,,NY,-73.977182,,,40.780751,,
New York,,10149,,,,NY,-73.977182,,,40.780751,,
New York,,10150,,,,NY,-73.977182,,,40.780751,,
New York,,10151,,,,NY,-73.973971,,,40.763419,,
New York,,10152,Lower Hudson,,02030101,NY,-73.97223,713,0,40.758611,,10152
New York,,10153,Lower Hudson,,02030101,NY,-73.97268,713,0,40.763742,,10153
New York,,10154,Lower Hudson,,02030101,NY,-73.97267,713,0,40.757986,,10154
New York,,10155,,,,NY,-73.968036,,,40.761104,,
New York,,10156,,,,NY,-73.977182,,,40.780751,,
New York,,10157,,,,NY,-73.977182,,,40.780751,,
New York,,10158,,,,NY,-73.9758,,,40.749435,,
New York,,10159,,,,NY,-73.977182,,,40.780751,,
New York,,10160,,,,NY,-73.977182,,,40.780751,,
New York,,10161,,,,NY,-73.977182,,,40.780751,,
New York,,10162,Lower Hudson,,02030101,NY,-73.94893,713,1685,40.769334,,10162
New York,,10163,,,,NY,-73.977182,,,40.780751,,
New York,,10164,,,,NY,-73.977182,,,40.780751,,
New York,,10165,Lower Hudson,,02030101,NY,-73.9789,713,2,40.752354,,10165
New York,,10166,,,,NY,-73.976238,,,40.754591,,
New York,,10167,Lower Hudson,,02030101,NY,-73.97495,713,0,40.754862,,10167
New York,,10168,Lower Hudson,,02030101,NY,-73.976794,713,0,40.751933,,10168
New York,,10169,Lower Hudson,,02030101,NY,-73.97606,713,0,40.754463,,10169
New York,,10170,Lower Hudson,,02030101,NY,-73.97608,713,2,40.752859,,10170
New York,,10171,Lower Hudson,,02030101,NY,-73.97401,713,0,40.756099,,10171
New York,,10172,Lower Hudson,,02030101,NY,-73.97447,713,0,40.755494,,10172
New York,,10173,Lower Hudson,,02030101,NY,-73.97955,713,2,40.754302,,10173
New York,,10174,Lower Hudson,,02030101,NY,-73.97516,713,0,40.751656,,10174
New York,,10175,,,,NY,-73.979782,,,40.754305,,
New York,,10176,,,,NY,-73.978877,,,40.75557,,
New York,,10177,Lower Hudson,,02030101,NY,-73.97609,713,0,40.755345,,10177
New York,,10178,,,,NY,-73.978507,,,40.751378,,
New York,,10179,,,,NY,-73.977182,,,40.780751,,
New York,,10184,,,,NY,-73.977182,,,40.780751,,
New York,,10185,,,,NY,-73.977182,,,40.780751,,
New York,,10196,,,,NY,-73.977182,,,40.780751,,
New York,,10197,,,,NY,-73.977182,,,40.780751,,
New York,,10199,Lower Hudson,,02030101,NY,-74.00058,713,9,40.750308,,10199
New York,,10203,,,,NY,-73.977182,,,40.780751,,
New York,,10211,,,,NY,-73.977182,,,40.780751,,
New York,,10212,,,,NY,-73.977182,,,40.780751,,
New York,,10213,,,,NY,-73.977182,,,40.780751,,
New York,,10242,,,,NY,-73.977182,,,40.780751,,
New York,,10249,,,,NY,-73.977182,,,40.780751,,
New York,,10250,,,,NY,-74.016529,,,40.709387,,
New York,,10256,,,,NY,-73.977182,,,40.780751,,
New York,,10257,,,,NY,-73.977182,,,40.780751,,
New York,,10258,,,,NY,-73.977182,,,40.780751,,
New York,,10259,,,,NY,-73.977182,,,40.780751,,
New York,,10260,,,,NY,-73.977182,,,40.780751,,
New York,,10261,,,,NY,-73.977182,,,40.780751,,
New York,,10265,,,,NY,-73.977182,,,40.780751,,
New York,,10268,,,,NY,-73.977182,,,40.780751,,
New York,,10269,,,,NY,-73.977182,,,40.780751,,
New York,,10270,,,,NY,-74.008154,,,40.706925,,
New York,,10271,Lower Hudson,,02030101,NY,-74.01043,713,0,40.708669,,10271
New York,,10272,,,,NY,-73.977182,,,40.780751,,
New York,,10273,,,,NY,-73.977182,,,40.780751,,
New York,,10274,,,,NY,-73.977182,,,40.780751,,
New York,,10275,,,,NY,-73.977182,,,40.780751,,
New York,,10276,,,,NY,-73.977182,,,40.780751,,
New York,,10277,,,,NY,-73.977182,,,40.780751,,
New York,,10278,Lower Hudson,,02030101,NY,-74.00395,713,0,40.715721,,10278
New York,,10279,Lower Hudson,,02030101,NY,-74.00857,713,0,40.713062,,10279
New York,,10280,Lower Hudson,,02030101,NY,-74.0178,713,7853,40.707467,,10280
New York,,10281,,,,NY,-74.014958,,,40.714643,,
New York,,10282,Lower Hudson,,02030101,NY,-74.01433,713,4783,40.717179,,10282
New York,,10285,,,,NY,-74.016306,,,40.71533,,
New York,,10286,,,,NY,-74.011895,,,40.714231,,
New York,,10292,,,,NY,-73.977182,,,40.780751,,
Staten Island,,10301,Sandy Hook-Staten Island,,02030104,NY,-74.09432,820,39706,40.631775,,10301
Staten Island,,10302,Sandy Hook-Staten Island,,02030104,NY,-74.13715,820,19088,40.631127,,10302
Staten Island,,10303,Sandy Hook-Staten Island,,02030104,NY,-74.16239,820,26337,40.629448,,10303
Staten Island,,10304,Sandy Hook-Staten Island,,02030104,NY,-74.08991,820,42193,40.60787,,10304
Staten Island,,10305,Sandy Hook-Staten Island,,02030104,NY,-74.07503,820,41749,40.599021,,10305
Staten Island,,10306,Sandy Hook-Staten Island,,02030104,NY,-74.11785,820,55909,40.569394,,10306
Staten Island,,10307,Sandy Hook-Staten Island,,02030104,NY,-74.24387,820,14096,40.508274,,10307
Staten Island,,10308,Sandy Hook-Staten Island,,02030104,NY,-74.15098,820,27357,40.551353,,10308
Staten Island,,10309,Sandy Hook-Staten Island,,02030104,NY,-74.21304,820,32519,40.529749,,10309
Staten Island,,10310,Sandy Hook-Staten Island,,02030104,NY,-74.11551,820,24962,40.63212,,10310
Staten Island,,10311,Sandy Hook-Staten Island,,02030104,NY,-74.179485,820,0,40.605245,,10311
Staten Island,,10312,Sandy Hook-Staten Island,,02030104,NY,-74.17628,820,59304,40.543117,,10312
Staten Island,,10313,,,,NY,-74.146836,,,40.564393,,
Staten Island,,10314,Sandy Hook-Staten Island,,02030104,NY,-74.14513,820,85510,40.606337,,10314
New York,,10422,,,,NY,-73.869454,,,40.828279,,
Bronx,,10451,Bronx,,02030102,NY,-73.9223,765,45713,40.819729,,10451
Bronx,,10452,Lower Hudson,,02030101,NY,-73.92234,713,75371,40.838745,,10452
Bronx,,10453,Lower Hudson,,02030101,NY,-73.91214,713,78309,40.853017,,10453
Bronx,,10454,Bronx,,02030102,NY,-73.91628,765,37337,40.805968,,10454
Bronx,,10455,Bronx,,02030102,NY,-73.90771,765,39665,40.815559,,10455
Bronx,,10456,Bronx,,02030102,NY,-73.90856,765,86547,40.829676,,10456
Bronx,,10457,Bronx,,02030102,NY,-73.89861,765,70496,40.846745,,10457
Bronx,,10458,Bronx,,02030102,NY,-73.88881,765,79492,40.864166,,10458
Bronx,,10459,Bronx,,02030102,NY,-73.89327,765,47308,40.825432,,10459
Bronx,,10460,Bronx,,02030102,NY,-73.88036,765,57311,40.84095,,10460
Bronx,,10461,Bronx,,02030102,NY,-73.83819,765,50502,40.842917,,10461
Bronx,,10462,Bronx,,02030102,NY,-73.85862,765,75784,40.842173,,10462
Bronx,,10463,Lower Hudson,,02030101,NY,-73.90749,713,67970,40.881086,,10463
Bronx,,10464,Bronx,,02030102,NY,-73.78903,765,4534,40.857017,,10464
Bronx,,10465,Bronx,,02030102,NY,-73.81752,765,42230,40.825727,,10465
Bronx,,10466,Bronx,,02030102,NY,-73.84702,765,67813,40.89095,,10466
Bronx,,10467,Bronx,,02030102,NY,-73.86937,765,97060,40.872265,,10467
Bronx,,10468,Bronx,,02030102,NY,-73.89916,765,76103,40.867107,,10468
Bronx,,10469,Bronx,,02030102,NY,-73.84735,765,66631,40.868643,,10469
Bronx,,10470,Bronx,,02030102,NY,-73.86072,765,15293,40.900629,,10470
Bronx,,10471,Lower Hudson,,02030101,NY,-73.90347,713,22922,40.900819,,10471
Bronx,,10472,Bronx,,02030102,NY,-73.86845,765,66358,40.830409,,10472
Bronx,,10473,Bronx,,02030102,NY,-73.85893,765,58519,40.818514,,10473
Bronx,,10474,Bronx,,02030102,NY,-73.88755,765,12281,40.81321,,10474
Bronx,,10475,Bronx,,02030102,NY,-73.82541,765,40931,40.878522,,10475
Bronx,,10499,,,,NY,-73.840908,,,40.851549,,
Amawalk,,10501,Lower Hudson,,02030101,NY,-73.76493,713,1219,41.289939,,10501
Ardsley,,10502,Bronx,,02030102,NY,-73.84152,765,5487,41.011324,,10502
Ardsley On Hudson,,10503,Lower Hudson,,02030101,NY,-73.87513,713,108,41.024855,,10503
Armonk,,10504,Saugatuck,,01100006,NY,-73.70352,735,7987,41.129908,,10504
Baldwin Place,,10505,Lower Hudson,,02030101,NY,-73.749244,713,851,41.33431,,10505
Bedford,,10506,Saugatuck,,01100006,NY,-73.62777,735,5790,41.195778,,10506
Bedford Hills,,10507,Lower Hudson,,02030101,NY,-73.69018,713,6408,41.236931,,10507
Brewster,,10509,Lower Hudson,,02030101,NY,-73.59556,713,19507,41.41362,,10509
Briarcliff Manor,,10510,Lower Hudson,,02030101,NY,-73.83311,713,9988,41.146297,,10510
Buchanan,,10511,Lower Hudson,,02030101,NY,-73.94033,713,2246,41.260283,,10511
Carmel,,10512,Lower Hudson,,02030101,NY,-73.6845,713,25590,41.444833,,10512
Chappaqua,,10514,Lower Hudson,,02030101,NY,-73.77597,713,11946,41.167455,,10514
Cold Spring,,10516,Hudson-Wappinger,,02020008,NY,-73.9314,662,5289,41.440695,,10516
Crompond,,10517,Lower Hudson,,02030101,NY,-73.861217,713,539,41.300561,,10517
Cross River,,10518,Lower Hudson,,02030101,NY,-73.60493,713,1268,41.269072,,10518
Croton Falls,,10519,Lower Hudson,,02030101,NY,-73.66199,713,316,41.34598,,10519
Croton On Hudson,,10520,Lower Hudson,,02030101,NY,-73.88543,713,12810,41.215541,,10520
Croton On Hudson,,10521,,,,NY,-73.926165,,,41.234256,,
Dobbs Ferry,,10522,Lower Hudson,,02030101,NY,-73.86602,713,10875,41.012729,,10522
Elmsford,,10523,Lower Hudson,,02030101,NY,-73.81658,713,7444,41.057089,,10523
Garrison,,10524,Hudson-Wappinger,,02020008,NY,-73.92154,662,4421,41.363063,,10524
Goldens Bridge,,10526,Lower Hudson,,02030101,NY,-73.66701,713,1809,41.294561,,10526
Granite Springs,,10527,Lower Hudson,,02030101,NY,-73.7576,713,908,41.319026,,10527
Harrison,,10528,Bronx,,02030102,NY,-73.71886,765,12280,40.972667,,10528
Hartsdale,,10530,Bronx,,02030102,NY,-73.80635,765,12604,41.025114,,10530
Hawthorne,,10532,Lower Hudson,,02030101,NY,-73.7958,713,4931,41.103664,,10532
Irvington,,10533,Lower Hudson,,02030101,NY,-73.8635,713,7322,41.039005,,10533
Jefferson Valley,,10535,Lower Hudson,,02030101,NY,-73.80208,713,555,41.331173,,10535
Katonah,,10536,Lower Hudson,,02030101,NY,-73.68512,713,10739,41.265478,,10536
Lake Peekskill,,10537,Lower Hudson,,02030101,NY,-73.88689,713,2416,41.337335,,10537
Larchmont,,10538,Bronx,,02030102,NY,-73.75615,765,16597,40.933089,,10538
Lincolndale,,10540,,,,NY,-73.724257,,,41.333398,,
Mahopac,,10541,Lower Hudson,,02030101,NY,-73.75367,713,26339,41.372419,,10541
Mahopac Falls,,10542,,,,NY,-73.760132,,,41.372581,,
Mamaroneck,,10543,Bronx,,02030102,NY,-73.7346,765,20135,40.952892,,10543
Maryknoll,,10545,Lower Hudson,,02030101,NY,-73.732996,713,141,41.119008,,10545
Millwood,,10546,Lower Hudson,,02030101,NY,-73.79269,713,1277,41.199502,,10546
Mohegan Lake,,10547,Lower Hudson,,02030101,NY,-73.85118,713,7647,41.314676,,10547
Montrose,,10548,Lower Hudson,,02030101,NY,-73.94147,713,3487,41.248359,,10548
Mount Kisco,,10549,Lower Hudson,,02030101,NY,-73.73045,713,16638,41.204027,,10549
Mount Vernon,,10550,Bronx,,02030102,NY,-73.83709,765,37144,40.907607,,10550
Mount Vernon,,10551,,,,NY,-73.732996,,,41.119008,,
Mount Vernon,,10552,Bronx,,02030102,NY,-73.82614,765,19786,40.924195,,10552
Mount Vernon,,10553,Bronx,,02030102,NY,-73.8215,765,10170,40.909288,,10553
Mount Vernon,,10557,,,,NY,-73.732996,,,41.119008,,
Mount Vernon,,10558,,,,NY,-73.732996,,,41.119008,,
Mount Vernon,,10559,,,,NY,-73.732996,,,41.119008,,
North Salem,,10560,Lower Hudson,,02030101,NY,-73.61306,713,4737,41.32797,,10560
Ossining,,10562,Lower Hudson,,02030101,NY,-73.84741,713,31796,41.176837,,10562
Peekskill,,10566,Lower Hudson,,02030101,NY,-73.91928,713,23570,41.288258,,10566
Cortlandt Manor,,10567,Lower Hudson,,02030101,NY,-73.8908,713,19929,41.300813,,10567
Pleasantville,,10570,Lower Hudson,,02030101,NY,-73.78922,713,12680,41.132367,,10570
Pleasantville,,10571,,,,NY,-73.732996,,,41.119008,,
Pleasantville,,10572,,,,NY,-73.732996,,,41.119008,,
Port Chester,,10573,Bronx,,02030102,NY,-73.67326,765,38352,41.010376,,10573
Pound Ridge,,10576,Saugatuck,,01100006,NY,-73.58409,735,5116,41.212954,,10576
Purchase,,10577,Bronx,,02030102,NY,-73.71588,765,6552,41.037203,,10577
Purdys,,10578,Lower Hudson,,02030101,NY,-73.66906,713,681,41.3252,,10578
Putnam Valley,,10579,Lower Hudson,,02030101,NY,-73.8377,713,8675,41.390356,,10579
Rye,,10580,Bronx,,02030102,NY,-73.69002,765,17208,40.976579,,10580
Rye,,10581,,,,NY,-73.732996,,,41.119008,,
Scarsdale,,10583,Bronx,,02030102,NY,-73.79716,765,38982,40.98845,,10583
Greenville,,10586,,,,NY,-73.820321,,,40.997751,,
Shenorock,,10587,,,,NY,-73.742268,,,41.328737,,
Shrub Oak,,10588,Lower Hudson,,02030101,NY,-73.82973,713,2282,41.330178,,10588
Somers,,10589,Lower Hudson,,02030101,NY,-73.69234,713,8475,41.331587,,10589
South Salem,,10590,Lower Hudson,,02030101,NY,-73.54076,713,6767,41.256639,,10590
Tarrytown,,10591,Lower Hudson,,02030101,NY,-73.85721,713,22540,41.080196,,10591
Tarrytown,,10592,,,,NY,-73.732996,,,41.119008,,
Thornwood,,10594,Bronx,,02030102,NY,-73.77687,765,5117,41.120025,,10594
Valhalla,,10595,Bronx,,02030102,NY,-73.77785,765,8195,41.083848,,10595
Verplanck,,10596,Lower Hudson,,02030101,NY,-73.958727,713,1729,41.254823,,10596
Waccabuc,,10597,Lower Hudson,,02030101,NY,-73.58834,713,968,41.289162,,10597
Yorktown Heights,,10598,Lower Hudson,,02030101,NY,-73.78934,713,28647,41.296874,,10598
White Plains,,10601,Bronx,,02030102,NY,-73.76454,765,11376,41.032489,,10601
White Plains,,10602,,,,NY,-73.732996,,,41.119008,,
White Plains,,10603,Bronx,,02030102,NY,-73.77672,765,17045,41.053182,,10603
West Harrison,,10604,Bronx,,02030102,NY,-73.74451,765,11250,41.045387,,10604
White Plains,,10605,Bronx,,02030102,NY,-73.75158,765,18126,41.01002,,10605
White Plains,,10606,Bronx,,02030102,NY,-73.77808,765,16499,41.024107,,10606
White Plains,,10607,Bronx,,02030102,NY,-73.80953,765,6824,41.041191,,10607
White Plains,,10610,,,,NY,-73.732996,,,41.119008,,
White Plains,,10625,,,,NY,-73.732996,,,41.119008,,
White Plains,,10629,,,,NY,-73.732996,,,41.119008,,
White Plains,,10633,,,,NY,-73.732996,,,41.119008,,
White Plains,,10650,,,,NY,-73.705975,,,41.013696,,
Yonkers,,10701,Lower Hudson,,02030101,NY,-73.88176,713,63393,40.943525,,10701
Yonkers,,10702,,,,NY,-73.732996,,,41.119008,,
Yonkers,,10703,Lower Hudson,,02030101,NY,-73.8799,713,20301,40.956546,,10703
Yonkers,,10704,Bronx,,02030102,NY,-73.8612,765,30165,40.920273,,10704
Yonkers,,10705,Lower Hudson,,02030101,NY,-73.89142,713,38777,40.917281,,10705
Hastings On Hudson,,10706,Lower Hudson,,02030101,NY,-73.8729,713,8679,40.992084,,10706
Tuckahoe,,10707,Bronx,,02030102,NY,-73.82363,765,10097,40.958689,,10707
Bronxville,,10708,Bronx,,02030102,NY,-73.83099,765,21225,40.939049,,10708
Eastchester,,10709,Bronx,,02030102,NY,-73.81143,765,9292,40.953849,,10709
Yonkers,,10710,Bronx,,02030102,NY,-73.84506,765,25120,40.96555,,10710
Woodbury,,10730,,,,NY,-74.122951,,,41.358899,,
New Rochelle,,10801,Bronx,,02030102,NY,-73.78643,765,40827,40.915845,,10801
New Rochelle,,10802,,,,NY,-73.795361,,,40.948274,,
Pelham,,10803,Bronx,,02030102,NY,-73.80717,765,12435,40.902221,,10803
Wykagyl,,10804,Bronx,,02030102,NY,-73.78797,765,14146,40.946805,,10804
New Rochelle,,10805,Bronx,,02030102,NY,-73.77933,765,18414,40.897783,,10805
Suffern,,10901,Hackensack-Passaic,,02030103,NY,-74.12682,753,23465,41.125695,,10901
Arden,,10910,Hackensack-Passaic,,02030103,NY,-74.125718,753,21,41.386195,,10910
Bear Mountain,,10911,Hudson-Wappinger,,02020008,NY,-74.060826,662,2,41.160945,,10911
Bellvale,,10912,,,,NY,-74.354699,,,41.387822,,
Blauvelt,,10913,Hackensack-Passaic,,02030103,NY,-73.96016,753,5532,41.062779,,10913
Blooming Grove,,10914,Hudson-Wappinger,,02020008,NY,-74.255646,662,414,41.464867,,10914
Bullville,,10915,Rondout,,02020007,NY,-74.328805,676,119,41.555634,,10915
Campbell Hall,,10916,Hudson-Wappinger,,02020008,NY,-74.24346,662,4540,41.451074,,10916
Central Valley,,10917,Hudson-Wappinger,,02020008,NY,-74.12354,662,1968,41.322344,,10917
Chester,,10918,Hudson-Wappinger,,02020008,NY,-74.26072,662,11647,41.35648,,10918
Circleville,,10919,Rondout,,02020007,NY,-74.37907,676,1040,41.525781,,10919
Congers,,10920,Hackensack-Passaic,,02030103,NY,-73.94287,753,8554,41.149245,,10920
Florida,,10921,Rondout,,02020007,NY,-74.35931,676,4135,41.332519,,10921
Fort Montgomery,,10922,Hudson-Wappinger,,02020008,NY,-73.99175,662,1559,41.334557,,10922
Garnerville,,10923,Lower Hudson,,02030101,NY,-74.00161,713,8732,41.204544,,10923
Goshen,,10924,Rondout,,02020007,NY,-74.3337,676,13120,41.38928,,10924
Greenwood Lake,,10925,Hackensack-Passaic,,02030103,NY,-74.29778,753,4539,41.211794,,10925
Harriman,,10926,Hackensack-Passaic,,02030103,NY,-74.14049,753,3203,41.299334,,10926
Haverstraw,,10927,Lower Hudson,,02030101,NY,-73.96836,713,11910,41.196044,,10927
Highland Falls,,10928,Hudson-Wappinger,,02020008,NY,-73.97293,662,4175,41.360336,,10928
Highland Mills,,10930,Hudson-Wappinger,,02020008,NY,-74.12096,662,8958,41.35805,,10930
Hillburn,,10931,Hackensack-Passaic,,02030103,NY,-74.16718,753,1023,41.126395,,10931
Howells,,10932,Rondout,,02020007,NY,-74.484249,676,60,41.485227,,10932
Johnson,,10933,Rondout,,02020007,NY,-74.510918,676,473,41.365286,,10933
Middletown,,10940,Rondout,,02020007,NY,-74.43951,676,48418,41.449364,,10940
Middletown,,10941,Rondout,,02020007,NY,-74.35844,676,13779,41.478028,,10941
Middletown,,10943,,,,NY,-74.354699,,,41.387822,,
Wallkill,,10946,,,,NY,-74.412119,,,41.507236,,
Monroe,,10950,Hackensack-Passaic,,02030103,NY,-74.19531,753,47226,41.323547,,10950
Monsey,,10952,Hackensack-Passaic,,02030103,NY,-74.07556,753,38917,41.116162,,10952
Mountainville,,10953,Hudson-Wappinger,,02020008,NY,-74.083045,662,252,41.409284,,10953
Nanuet,,10954,Hackensack-Passaic,,02030103,NY,-74.0133,753,23045,41.100182,,10954
New City,,10956,Hackensack-Passaic,,02030103,NY,-73.9949,753,31521,41.145495,,10956
Lewisboro,,10957,,,,NY,-73.613803,,,41.308218,,
New Hampton,,10958,Rondout,,02020007,NY,-74.41571,676,3291,41.384738,,10958
New Milford,,10959,,,,NY,-74.354699,,,41.387822,,
Nyack,,10960,Lower Hudson,,02030101,NY,-73.9258,713,15093,41.089746,,10960
Orangeburg,,10962,Lower Hudson,,02030101,NY,-73.96215,713,5950,41.047996,,10962
Otisville,,10963,Rondout,,02020007,NY,-74.53847,676,4298,41.475197,,10963
Palisades,,10964,Lower Hudson,,02030101,NY,-73.92585,713,1472,41.011464,,10964
Pearl River,,10965,Hackensack-Passaic,,02030103,NY,-74.01734,753,14791,41.063329,,10965
Piermont,,10968,Lower Hudson,,02030101,NY,-73.91878,713,2353,41.040623,,10968
Pine Island,,10969,Rondout,,02020007,NY,-74.48935,676,1267,41.295568,,10969
Pomona,,10970,Hackensack-Passaic,,02030103,NY,-74.04523,753,9993,41.192394,,10970
Slate Hill,,10973,Rondout,,02020007,NY,-74.47758,676,2126,41.391172,,10973
Sloatsburg,,10974,Hackensack-Passaic,,02030103,NY,-74.19214,753,3152,41.156095,,10974
Southfields,,10975,Hackensack-Passaic,,02030103,NY,-74.17141,753,281,41.246428,,10975
Sparkill,,10976,Lower Hudson,,02030101,NY,-73.92817,713,2258,41.028647,,10976
Spring Valley,,10977,Hackensack-Passaic,,02030103,NY,-74.04504,753,59048,41.116795,,10977
Sterling Forest,,10979,Hackensack-Passaic,,02030103,NY,-74.318354,753,234,41.182344,,10979
Stony Point,,10980,Lower Hudson,,02030101,NY,-74.01157,713,13383,41.231408,,10980
Sugar Loaf,,10981,,,,NY,-74.288565,,,41.323172,,
Tallman,,10982,,,,NY,-74.060826,,,41.160945,,
Tappan,,10983,Lower Hudson,,02030101,NY,-73.95118,713,5532,41.025897,,10983
Thiells,,10984,Lower Hudson,,02030101,NY,-74.02105,713,2842,41.208327,,10984
Thompson Ridge,,10985,Rondout,,02020007,NY,-74.37451,676,58,41.580793,,10985
Tomkins Cove,,10986,Lower Hudson,,02030101,NY,-73.98676,713,1974,41.271543,,10986
Tuxedo Park,,10987,Hackensack-Passaic,,02030103,NY,-74.21069,753,3395,41.197123,,10987
Unionville,,10988,Rondout,,02020007,NY,-74.550346,676,896,41.314931,,10988
Valley Cottage,,10989,Hackensack-Passaic,,02030103,NY,-73.94455,753,9293,41.119788,,10989
Warwick,,10990,Rondout,,02020007,NY,-74.35837,676,20631,41.259896,,10990
Washingtonville,,10992,Hudson-Wappinger,,02020008,NY,-74.16178,662,9621,41.428269,,10992
West Haverstraw,,10993,Lower Hudson,,02030101,NY,-73.97772,713,4769,41.207594,,10993
West Nyack,,10994,Hackensack-Passaic,,02030103,NY,-73.96996,753,7085,41.097529,,10994
West Nyack,,10995,,,,NY,-74.060826,,,41.160945,,
West Point,,10996,Hudson-Wappinger,,02020008,NY,-73.9788,662,6756,41.376109,,10996
West Point,,10997,,,,NY,-74.354699,,,41.387822,,
Westtown,,10998,Rondout,,02020007,NY,-74.54593,676,3122,41.334034,,10998
Floral Park,,11001,Southern Long Island,,02030202,NY,-73.70475,707,26883,40.7232,,11001
Floral Park,,11002,,,,NY,-73.601772,,,40.754757,,
Elmont,,11003,Southern Long Island,,02030202,NY,-73.70223,707,41356,40.700529,,11003
Glen Oaks,,11004,Southern Long Island,,02030202,NY,-73.70956,707,14016,40.742944,,11004
Floral Park,,11005,Southern Long Island,,02030202,NY,-73.7148,707,1806,40.756983,,11005
Franklin Square,,11010,Southern Long Island,,02030202,NY,-73.67562,707,23821,40.701702,,11010
Great Neck,,11020,Northern Long Island,,02030201,NY,-73.71819,718,5914,40.771082,,11020
Great Neck,,11021,Northern Long Island,,02030201,NY,-73.72577,718,17729,40.787068,,11021
Great Neck,,11022,,,,NY,-73.601772,,,40.754757,,
Great Neck,,11023,Northern Long Island,,02030201,NY,-73.73352,718,9027,40.798839,,11023
Great Neck,,11024,Northern Long Island,,02030201,NY,-73.74094,718,8002,40.812887,,11024
Great Neck,,11025,,,,NY,-73.601772,,,40.754757,,
Great Neck,,11026,,,,NY,-73.601772,,,40.754757,,
Great Neck,,11027,,,,NY,-73.601772,,,40.754757,,
Manhasset,,11030,Northern Long Island,,02030201,NY,-73.68935,718,17962,40.796752,,11030
New Hyde Park,,11040,Southern Long Island,,02030202,NY,-73.67895,707,40782,40.742901,,11040
New Hyde Park,,11041,,,,NY,-73.601772,,,40.754757,,
New Hyde Park,,11042,Southern Long Island,,02030202,NY,-73.69379,707,520,40.760128,,11042
New Hyde Park,,11043,,,,NY,-73.601772,,,40.754757,,
New Hyde Park,,11044,,,,NY,-73.601772,,,40.754757,,
Port Washington,,11050,Northern Long Island,,02030201,NY,-73.69309,718,30171,40.833246,,11050
Port Washington,,11051,,,,NY,-73.601772,,,40.754757,,
Port Washington,,11052,,,,NY,-73.601772,,,40.754757,,
Port Washington,,11053,,,,NY,-73.601772,,,40.754757,,
Port Washington,,11054,,,,NY,-73.601772,,,40.754757,,
Port Washington,,11055,,,,NY,-73.601772,,,40.754757,,
Inwood,,11096,Southern Long Island,,02030202,NY,-73.74762,707,8344,40.618206,,11096
New Hyde Park,,11099,,,,NY,-73.601772,,,40.754757,,
Long Island City,,11101,Northern Long Island,,02030201,NY,-73.93907,718,25484,40.745341,,11101
Astoria,,11102,Northern Long Island,,02030201,NY,-73.92462,718,34133,40.771286,,11102
Astoria,,11103,Northern Long Island,,02030201,NY,-73.91091,718,38780,40.762968,,11103
Sunnyside,,11104,Northern Long Island,,02030201,NY,-73.91949,718,27232,40.743796,,11104
Astoria,,11105,Northern Long Island,,02030201,NY,-73.90816,718,36688,40.774686,,11105
Astoria,,11106,Northern Long Island,,02030201,NY,-73.93147,718,38875,40.762012,,11106
Long Island City,,11109,Northern Long Island,,02030201,NY,-73.870779,718,3523,40.651378,,11109
Long Island City,,11120,,,,NY,-73.870779,,,40.651378,,
Brooklyn,,11201,Northern Long Island,,02030201,NY,-73.98907,718,51128,40.695286,,11201
Brooklyn,,11202,,,,NY,-73.945032,,,40.645099,,
Brooklyn,,11203,Southern Long Island,,02030202,NY,-73.93304,707,76174,40.649059,,11203
Brooklyn,,11204,Southern Long Island,,02030202,NY,-73.98473,707,78134,40.618944,,11204
Brooklyn,,11205,Northern Long Island,,02030201,NY,-73.96529,718,40366,40.694214,,11205
Brooklyn,,11206,Northern Long Island,,02030201,NY,-73.94288,718,81677,40.702348,,11206
Brooklyn,,11207,Southern Long Island,,02030202,NY,-73.89424,707,93386,40.670874,,11207
Brooklyn,,11208,Southern Long Island,,02030202,NY,-73.87248,707,94469,40.672666,,11208
Brooklyn,,11209,Southern Long Island,,02030202,NY,-74.0295,707,68853,40.62327,,11209
Brooklyn,,11210,Southern Long Island,,02030202,NY,-73.94552,707,62008,40.627946,,11210
Brooklyn,,11211,Northern Long Island,,02030201,NY,-73.95427,718,90117,40.71209,,11211
Brooklyn,,11212,Southern Long Island,,02030202,NY,-73.91328,707,84500,40.662191,,11212
Brooklyn,,11213,Northern Long Island,,02030201,NY,-73.93459,718,63767,40.670937,,11213
Brooklyn,,11214,Southern Long Island,,02030202,NY,-73.99611,707,88630,40.598994,,11214
Brooklyn,,11215,Northern Long Island,,02030201,NY,-73.9856,718,63488,40.667508,,11215
Brooklyn,,11216,Northern Long Island,,02030201,NY,-73.94824,718,54316,40.680398,,11216
Brooklyn,,11217,Northern Long Island,,02030201,NY,-73.97783,718,35881,40.68209,,11217
